dates,observation,Yates,,,special_dates
9/02/2021,349.6725876,348.9424,,,
10/02/2021,349.6667843,349.58432,,,
11/02/2021,349.6724344,350.19498,,,
12/02/2021,349.6895378,350.79596,,,
13/02/2021,349.7180947,350.79636,,,
14/02/2021,349.7581049,350.8304,,,
15/02/2021,349.8095684,350.2811,,,
16/02/2021,349.8724854,350.12924,,,
17/02/2021,349.932318,350.34286,,,
18/02/2021,349.9757959,350.5366,,,
19/02/2021,350.002919,350.03738,,,
20/02/2021,350.0136872,350.30307,,,
21/02/2021,350.0081007,350.31665,,,
22/02/2021,349.9861593,349.69363,,,
23/02/2021,349.9478632,349.36954,,,
24/02/2021,349.8932122,349.39676,,,
25/02/2021,349.8515473,349.34573,,,
26/02/2021,349.8228683,349.3397,,,
27/02/2021,349.8071753,348.51224,,,
28/02/2021,349.8044684,349.02615,,,
1/03/2021,349.8147474,348.895,,,
2/03/2021,349.8380125,348.4774,,,
3/03/2021,349.8742635,349.53372,,,
4/03/2021,349.9235006,349.4479,,,
5/03/2021,349.9707701,349.01596,,,
6/03/2021,350.027056,347.53653,,,
7/03/2021,350.0923582,346.6176,,,
8/03/2021,350.1666767,346.81387,,,
9/03/2021,350.2500116,346.37473,,,
10/03/2021,350.3423628,345.8963,,,
11/03/2021,350.4437303,345.4128,,,
12/03/2021,350.5541142,345.85355,,,
13/03/2021,350.6735145,347.1675,,,
14/03/2021,350.801931,347.69846,,,
15/03/2021,350.9393639,347.6909,,,
16/03/2021,351.0858131,347.82675,,,
17/03/2021,351.2412787,347.8375,,,
18/03/2021,351.4057606,349.06805,,,
19/03/2021,351.5792589,350.269,,,
20/03/2021,351.7617734,350.48343,,,
21/03/2021,351.9525384,350.9969,,,
22/03/2021,352.1362367,351.64963,,,
23/03/2021,352.3128684,351.2279,,,
24/03/2021,352.4824334,351.50266,,,
25/03/2021,352.6449318,351.63394,,,
26/03/2021,352.8003635,351.42703,,,
27/03/2021,352.9487286,350.71698,,,
28/03/2021,353.090027,350.81808,,,
29/03/2021,353.2242588,351.37405,,,
30/03/2021,353.351424,351.20947,,,
31/03/2021,353.4715225,350.92108,,,
1/04/2021,353.5845543,350.5509,,,
2/04/2021,353.6905195,350.2038,,,
3/04/2021,353.7894181,349.98148,,,
4/04/2021,353.88125,349.81906,,,
5/04/2021,353.9660152,349.53476,,,
6/04/2021,354.0437139,348.98602,,,
7/04/2021,354.1143458,348.87906,,,
8/04/2021,354.1779112,347.9861,,,
9/04/2021,354.2344098,347.85165,,,
10/04/2021,354.2838419,347.75473,,,
11/04/2021,354.3262073,348.16812,,,
12/04/2021,354.361506,348.33374,,,
13/04/2021,354.3897381,348.1962,,,
14/04/2021,354.4109035,347.42435,,,
15/04/2021,354.433331,346.6116,,,
16/04/2021,354.4570206,347.29538,,,
17/04/2021,354.4819722,347.51215,,,
18/04/2021,354.5081859,347.1974,,,
19/04/2021,354.5356616,346.8784,,,
20/04/2021,354.5643994,346.67297,,,
21/04/2021,354.5943992,346.9949,,,
22/04/2021,354.6256611,348.07523,,,
23/04/2021,354.658185,349.23465,,,
24/04/2021,354.691971,350.50522,,,
25/04/2021,354.727019,351.02084,,,
26/04/2021,354.7633291,351.64798,,,
27/04/2021,354.8009013,352.39566,,,
28/04/2021,354.8397355,352.96603,,,
29/04/2021,354.8798318,353.30276,,,
30/04/2021,354.9211901,353.58322,,,
1/05/2021,354.9638105,353.77243,,,
2/05/2021,355.0076929,353.8069,,,
3/05/2021,355.0528374,353.73532,,,
4/05/2021,355.0992439,353.88657,,,
5/05/2021,355.1469125,353.92365,,,
6/05/2021,355.1958431,353.5095,,,
7/05/2021,355.2460358,353.6638,,,
8/05/2021,355.2974906,353.84238,,,
9/05/2021,355.33987,353.33322,,,
10/05/2021,355.3731742,352.55634,,,
11/05/2021,355.397403,351.82117,,,
12/05/2021,355.4125565,351.7357,,,
13/05/2021,355.4186348,351.86038,,,
14/05/2021,355.4156377,351.75607,,,
15/05/2021,355.4035653,351.5663,,,
16/05/2021,355.3824176,351.19733,,,
17/05/2021,355.3603536,350.5299,,,
18/05/2021,355.3373733,349.62274,,,
19/05/2021,355.3134768,349.39117,,,
20/05/2021,355.2886639,349.4963,,,
21/05/2021,355.2629348,349.58005,,,
22/05/2021,355.2362894,349.31644,,,
23/05/2021,355.2087277,349.65164,,,
24/05/2021,355.1675314,349.5821,,,
25/05/2021,355.1127004,349.5505,,,
26/05/2021,355.0442348,349.55673,,,
27/05/2021,354.9621345,350.5549,,,
28/05/2021,354.8663996,351.54526,,,
29/05/2021,354.75703,352.3019,,,
30/05/2021,354.6340258,352.18826,,,
31/05/2021,354.4973869,351.76697,,,
1/06/2021,354.3666974,351.78964,,,
2/06/2021,354.2419571,351.52704,,,
3/06/2021,354.1231661,350.64896,,,
4/06/2021,354.0103244,350.1371,,,
5/06/2021,353.9034319,350.5659,,,
6/06/2021,353.8024888,350.64487,,,
7/06/2021,353.7074949,350.40216,,,
8/06/2021,353.6184504,351.07315,,,
9/06/2021,353.5353551,351.4235,,,
10/06/2021,353.4582091,352.1378,,,
11/06/2021,353.3870124,352.90927,,,
12/06/2021,353.321765,353.6013,,,
13/06/2021,353.2624669,354.53665,,,
14/06/2021,353.209118,355.09134,,,
15/06/2021,353.1617185,355.08005,,,
16/06/2021,353.1202682,354.48172,,,
17/06/2021,353.0833348,354.0837,,,
18/06/2021,353.0654558,354.04794,,,
19/06/2021,353.0666313,353.29086,,,
20/06/2021,353.0868613,352.7499,,,
21/06/2021,353.1261457,353.3384,,,
22/06/2021,353.1844845,353.14188,,,
23/06/2021,353.2618778,352.95792,,,
24/06/2021,353.3583256,352.53647,,,
25/06/2021,353.4618637,352.4793,,,
26/06/2021,353.5431514,352.11697,,,
27/06/2021,353.6021887,350.86307,,,
28/06/2021,353.6389755,350.0627,,,
29/06/2021,353.6535119,349.59164,,,
30/06/2021,353.6457979,349.00122,,,
1/07/2021,353.6158334,348.91446,,,
2/07/2021,353.5636185,349.49088,,,
3/07/2021,353.5007196,350.02847,,,
4/07/2021,353.4420903,350.70773,,,
5/07/2021,353.3877305,351.26974,,,
6/07/2021,353.3376402,351.6731,,,
7/07/2021,353.2918195,352.01205,,,
8/07/2021,353.2502683,351.5376,,,
9/07/2021,353.2129867,350.73495,,,
10/07/2021,353.1799746,350.28458,,,
11/07/2021,353.1481703,350.50137,,,
12/07/2021,353.1175739,350.4557,,,
13/07/2021,353.0881852,350.1042,,,
14/07/2021,353.0600044,349.03632,,,
15/07/2021,353.0330314,347.7592,,,
16/07/2021,353.0072663,346.634,,,
17/07/2021,352.9827089,345.85947,,,
18/07/2021,352.9593594,344.81192,,,
19/07/2021,352.9372177,344.86267,,,
20/07/2021,352.9170498,344.522,,,
21/07/2021,352.8988556,343.875,,,
22/07/2021,352.8826352,344.67493,,,
23/07/2021,352.8683886,345.81094,,,
24/07/2021,352.8561158,346.97455,,,
25/07/2021,352.8458167,347.3243,,,
26/07/2021,352.8374914,347.61246,,,
27/07/2021,352.8299549,347.60153,,,
28/07/2021,352.823207,346.27698,,,
29/07/2021,352.8172478,345.8332,,,
30/07/2021,352.8120774,347.3773,,,
31/07/2021,352.8076957,346.6862,,,
1/08/2021,352.8041027,347.37317,,,
2/08/2021,352.8012983,346.93307,,,
3/08/2021,352.7992827,346.93256,,,
4/08/2021,352.7980559,346.74924,,,
5/08/2021,352.7976177,345.67032,,,
6/08/2021,352.7979682,345.56314,,,
7/08/2021,352.7991075,345.765,,,
8/08/2021,352.8010354,346.30753,,,
9/08/2021,352.8037521,348.22058,,,
10/08/2021,352.8072575,349.8729,,,
11/08/2021,352.8115516,351.03555,,,
12/08/2021,352.8166344,352.88266,,,
13/08/2021,352.8225059,354.6503,,,
14/08/2021,352.8291661,355.79892,,,
15/08/2021,352.836615,356.29056,,,
16/08/2021,352.8448527,356.92545,,,
17/08/2021,352.853879,357.89774,,,
18/08/2021,352.8636941,357.8981,,,
19/08/2021,352.8742979,358.38638,,,
20/08/2021,352.8856903,358.262,,,
21/08/2021,352.8978715,358.36984,,,
22/08/2021,352.9108415,358.1393,,,
23/08/2021,352.9246001,357.6362,,,
24/08/2021,352.9391474,357.38834,,,
25/08/2021,352.9544834,356.71506,,,
26/08/2021,352.9706082,355.757,,,
27/08/2021,352.9875217,354.57928,,,
28/08/2021,353.0052238,353.68332,,,
29/08/2021,353.0237147,353.08932,,,
30/08/2021,353.0429943,351.928,,,
31/08/2021,353.0630626,351.43674,,,
1/09/2021,353.0839197,350.63852,,,
2/09/2021,353.1055654,350.42953,,,
3/09/2021,353.1279998,350.9038,,,
4/09/2021,353.151223,350.91702,,,
5/09/2021,353.1752348,351.1375,,,
6/09/2021,353.2000354,351.31833,,,
7/09/2021,353.2256247,351.4032,,,
8/09/2021,353.2520027,352.3528,,,
9/09/2021,353.2791694,353.42725,,,
10/09/2021,353.3071248,353.67322,,,
11/09/2021,353.335869,354.2194,,,
12/09/2021,353.3654018,354.44922,,,
13/09/2021,353.3957233,354.80258,,,
14/09/2021,353.4268336,354.45663,,,
15/09/2021,353.4587326,354.0972,,,
16/09/2021,353.4914203,353.86105,,,
17/09/2021,353.5248967,353.59933,,,
18/09/2021,353.5591618,353.3982,,,
19/09/2021,353.5942156,352.91397,,,
20/09/2021,353.6300581,352.32703,,,
21/09/2021,353.6666893,351.63467,,,
22/09/2021,353.7168277,350.9034,,,
23/09/2021,353.7804731,350.29166,,,
24/09/2021,353.8576255,349.82974,,,
25/09/2021,353.9482851,350.04166,,,
26/09/2021,354.0524517,350.4374,,,
27/09/2021,354.1701254,350.41592,,,
28/09/2021,354.3013061,350.58328,,,
29/09/2021,354.445994,351.18323,,,
30/09/2021,354.584605,351.29208,,,
1/10/2021,354.7171391,351.13803,,,
2/10/2021,354.8435963,351.56363,,,
3/10/2021,354.9639767,352.3408,,,
4/10/2021,355.0782803,352.6388,,,
5/10/2021,355.186507,353.18213,,,
6/10/2021,355.2886568,351.99393,,,
7/10/2021,355.3847298,351.06622,,,
8/10/2021,355.4747259,350.5778,,,
9/10/2021,355.5586451,351.08853,,,
10/10/2021,355.6364875,351.58517,,,
11/10/2021,355.708253,352.00357,,,
12/10/2021,355.7739417,352.37692,,,
13/10/2021,355.8335535,352.28012,,,
14/10/2021,355.8870884,352.02042,,,
15/10/2021,355.9345465,352.18027,,,
16/10/2021,355.9773601,352.04294,,,
17/10/2021,356.0155294,352.63785,,,
18/10/2021,356.0490543,353.1455,,,
19/10/2021,356.0779347,352.1504,,,
20/10/2021,356.1021708,351.86404,,,
21/10/2021,356.1217624,352.5629,,,
22/10/2021,356.1367096,352.8345,,,
23/10/2021,356.1459575,352.63315,,,
24/10/2021,356.1614701,353.17844,,,
25/10/2021,356.1832475,354.294,,,
26/10/2021,356.2112896,354.5455,,,
27/10/2021,356.2455964,354.45956,,,
28/10/2021,356.286168,354.63596,,,
29/10/2021,356.3330043,354.16254,,,
30/10/2021,356.3861053,353.15933,,,
31/10/2021,356.4454711,351.6131,,,
1/11/2021,356.4995351,350.46,,,
2/11/2021,356.5482975,351.30347,,,
3/11/2021,356.5917581,351.36105,,,
4/11/2021,356.629917,350.99316,,,
5/11/2021,356.6627741,350.69043,,,
6/11/2021,356.6903296,350.27457,,,
7/11/2021,356.7125833,348.928,,,
8/11/2021,356.7295354,348.0932,,,
9/11/2021,356.7442474,347.5643,,,
10/11/2021,356.7567194,347.72183,,,
11/11/2021,356.7669514,347.93985,,,
12/11/2021,356.7749435,348.63397,,,
13/11/2021,356.7806955,347.95187,,,
14/11/2021,356.7842075,349.1535,,,
15/11/2021,356.7854795,350.23895,,,
16/11/2021,356.7843631,350.97202,,,
17/11/2021,356.7808583,351.03696,,,
18/11/2021,356.774965,351.49622,,,
19/11/2021,356.7666833,351.1727,,,
20/11/2021,356.7560132,352.07822,,,
21/11/2021,356.7429547,353.12723,,,
22/11/2021,356.7275077,354.2289,,,
23/11/2021,356.7096723,354.8569,,,
24/11/2021,356.6894484,354.3129,,,
25/11/2021,356.6680212,354.28403,,,
26/11/2021,356.6453907,354.5004,,,
27/11/2021,356.6215567,354.16647,,,
28/11/2021,356.5965194,353.3713,,,
29/11/2021,356.5702788,352.92725,,,
30/11/2021,356.5428348,352.41824,,,
1/12/2021,356.5141874,351.44678,,,
2/12/2021,356.4869391,351.9694,,,
3/12/2021,356.4610899,352.12692,,,
4/12/2021,356.4366397,351.0904,,,
5/12/2021,356.4135887,350.59714,,,
6/12/2021,356.3919368,350.79935,,,
7/12/2021,356.371684,350.97757,,,
8/12/2021,356.3528303,351.44086,,,
9/12/2021,356.3353757,352.43372,,,
10/12/2021,356.3193201,352.7482,,,
11/12/2021,356.3046637,353.06046,,,
12/12/2021,356.2914063,353.14127,,,
13/12/2021,356.2795481,353.36298,,,
14/12/2021,356.269089,353.44693,,,
15/12/2021,356.2600289,353.69467,,,
16/12/2021,356.252368,353.475,,,
17/12/2021,356.2461061,353.11737,,,
18/12/2021,356.2448743,353.2383,,,
19/12/2021,356.2486727,353.4997,,,
20/12/2021,356.2575011,353.93063,,,
21/12/2021,356.2713596,355.0269,,,
22/12/2021,356.2902482,355.7186,,,
23/12/2021,356.3141669,355.6003,,,
24/12/2021,356.3431157,355.9127,,,
25/12/2021,356.3770946,355.63666,,,
26/12/2021,356.4011295,355.8638,,,
27/12/2021,356.4152205,356.0128,,,
28/12/2021,356.4193676,355.78268,,,
29/12/2021,356.4135707,355.37375,,,
30/12/2021,356.3978298,355.88162,,,
31/12/2021,356.3721451,355.0623,,,
1/01/2022,356.3365163,353.9434,,,
2/01/2022,356.2909436,353.7426,,,
3/01/2022,356.2449555,353.63977,,,
4/01/2022,356.1985519,353.39017,,,
5/01/2022,356.1517329,353.75018,,,
6/01/2022,356.1044984,353.80392,,,
7/01/2022,356.0568485,353.82227,,,
8/01/2022,356.0087832,354.1871,,,
9/01/2022,355.9603024,354.2909,,,
10/01/2022,355.9114062,353.7146,,,
11/01/2022,355.8620945,353.70334,,,
12/01/2022,355.8123674,352.76566,,,
13/01/2022,355.7622248,352.4449,,,
14/01/2022,355.7116668,352.05112,,,
15/01/2022,355.6606933,351.5883,,,
16/01/2022,355.6093044,351.5018,,,
17/01/2022,355.5575001,352.27277,,,
18/01/2022,355.5052803,353.1592,,,
19/01/2022,355.4526451,353.34964,,,
20/01/2022,355.3995944,352.7939,,,
21/01/2022,355.3461283,352.57785,,,
22/01/2022,355.2922468,351.8479,,,
23/01/2022,355.2379498,351.16794,,,
24/01/2022,355.1832373,350.27097,,,
25/01/2022,355.1281095,350.277,,,
26/01/2022,355.0725661,350.25418,,,
27/01/2022,355.0166074,350.1199,,,
28/01/2022,354.9602331,350.03696,,,
29/01/2022,354.9034435,349.95468,,,
30/01/2022,354.8462384,349.9135,,,
31/01/2022,354.7886179,349.59338,,,
1/02/2022,354.7305819,350.0561,,,
2/02/2022,354.6721304,350.19968,,,
3/02/2022,354.6132636,350.1692,,,
4/02/2022,354.5539813,349.26874,,,
5/02/2022,354.4942835,348.92575,,,
6/02/2022,354.4341703,349.19656,,,
7/02/2022,354.3736417,348.9603,,,
8/02/2022,354.3126976,348.59857,,,
9/02/2022,354.251338,348.3654,,,
10/02/2022,354.1895631,347.83786,,,
11/02/2022,354.1273726,347.89178,,,
12/02/2022,354.0647668,347.99014,,,
13/02/2022,354.0017455,347.76767,,,
14/02/2022,353.9383087,347.60358,,,
15/02/2022,353.8744565,347.396,,,
16/02/2022,353.8101889,347.40323,,,
17/02/2022,353.7455058,347.27872,,,
18/02/2022,353.6804073,347.27078,,,
19/02/2022,353.6148934,347.18152,,,
20/02/2022,353.548964,347.08975,,,
21/02/2022,353.483674,346.81778,,,
22/02/2022,353.4190236,346.8812,,,
23/02/2022,353.3550127,347.26373,,,
24/02/2022,353.2916413,348.0785,,,
25/02/2022,353.2289093,349.00574,,,
26/02/2022,353.1668169,349.24112,,,
27/02/2022,353.1053639,349.47076,,,
28/02/2022,353.0492057,349.8043,,,
1/03/2022,352.9983421,350.06714,,,
2/03/2022,352.9527732,349.52502,,,
3/03/2022,352.912499,349.20212,,,
4/03/2022,352.8775195,348.84512,,,
5/03/2022,352.8478346,348.59915,,,
6/03/2022,352.8234445,348.8065,,,
7/03/2022,352.804349,348.96896,,,
8/03/2022,352.7797601,348.93372,,,
9/03/2022,352.7496779,349.2095,,,
10/03/2022,352.7141022,350.14313,,,
11/03/2022,352.6730331,350.67526,,,
12/03/2022,352.6264707,351.34818,,,
13/03/2022,352.5744148,351.92435,,,
14/03/2022,352.5168655,351.7339,,,
15/03/2022,352.4538229,351.6153,,,
16/03/2022,352.3852868,351.986,,,
17/03/2022,352.3114058,351.95303,,,
18/03/2022,352.2321798,351.30197,,,
19/03/2022,352.1476089,350.61838,,,
20/03/2022,352.0781713,349.91287,,,
21/03/2022,352.023867,349.27582,,,
22/03/2022,351.9846962,349.33932,,,
23/03/2022,351.9606587,349.22668,,,
24/03/2022,351.8215195,350.02313,,,
25/03/2022,351.695104,350.9012,,,
26/03/2022,351.5814122,351.46194,,,
27/03/2022,351.4804442,351.55603,,,
28/03/2022,351.3921999,351.76907,,,
29/03/2022,351.3166793,351.66183,,,
30/03/2022,351.2538824,352.05582,,,
31/03/2022,351.2038093,351.90866,,,
1/04/2022,351.1664598,350.95755,,,
2/04/2022,351.1392317,350.79807,,,
3/04/2022,351.1221247,350.99155,,,
4/04/2022,351.1151391,350.9055,,,
5/04/2022,351.1182747,351.50616,,,
6/04/2022,351.1315316,351.74478,,,
7/04/2022,351.1549097,351.69888,,,
8/04/2022,351.1884091,350.82477,,,
9/04/2022,351.2116619,350.46802,,,
10/04/2022,351.2246682,350.44385,,,
11/04/2022,351.2274281,350.8561,,,
12/04/2022,351.2199414,350.6005,,,
13/04/2022,351.2022081,350.19785,,,
14/04/2022,351.1742284,349.42612,,,
15/04/2022,351.1360021,349.81134,,,
16/04/2022,351.0875293,350.23685,,,
17/04/2022,351.0254952,350.6157,,,
18/04/2022,350.9462688,350.67203,,,
19/04/2022,350.8498501,350.39062,,,
20/04/2022,350.7362392,349.902,,,
21/04/2022,350.6054359,349.32455,,,
22/04/2022,350.4574403,348.45633,,,
23/04/2022,350.3148871,347.8193,,,
24/04/2022,350.1777763,347.66623,,,
25/04/2022,350.046108,347.42496,,,
26/04/2022,349.934856,347.3079,,,
27/04/2022,349.8440205,347.84714,,,
28/04/2022,349.7736015,348.43475,,,
29/04/2022,349.7235988,348.75735,,,
30/04/2022,349.6940126,348.2396,,,
1/05/2022,349.6848429,347.19772,,,
2/05/2022,349.6960896,346.86227,,,
3/05/2022,349.7187474,347.35898,,,
4/05/2022,349.7432879,348.94113,,,
5/05/2022,349.769711,349.13992,,,
6/05/2022,349.7980167,349.69846,,,
7/05/2022,349.828205,350.30927,,,
8/05/2022,349.860276,351.6158,,,
9/05/2022,349.8942296,352.32193,,,
10/05/2022,349.9300659,352.8403,,,
11/05/2022,349.9677847,351.9276,,,
12/05/2022,350.0073862,350.68375,,,
13/05/2022,350.0488704,349.71802,,,
14/05/2022,350.0922372,348.88144,,,
15/05/2022,350.1374866,348.88892,,,
16/05/2022,350.1846186,348.7679,,,
17/05/2022,350.2336332,348.7503,,,
18/05/2022,350.2845305,348.19974,,,
19/05/2022,350.3373105,348.74966,,,
20/05/2022,350.391973,349.1,,,
21/05/2022,350.4485182,349.59317,,,
22/05/2022,350.506946,349.82233,,,
23/05/2022,350.5672565,350.40854,,,
24/05/2022,350.6294496,350.6947,,,
25/05/2022,350.6935253,351.80753,,,
26/05/2022,350.7594836,353.2739,,,
27/05/2022,350.8273246,353.5141,,,
28/05/2022,350.8970482,354.0949,,,
29/05/2022,350.9686544,354.2316,,,
30/05/2022,351.0421433,354.17456,,,
31/05/2022,351.1175148,353.84534,,,
1/06/2022,351.1947689,353.7125,,,
2/06/2022,351.2739057,353.31137,,,
3/06/2022,351.3549251,352.83548,,,
4/06/2022,351.4182799,352.69983,,,
5/06/2022,351.4639701,352.12817,,,
6/06/2022,351.4919958,351.02625,,,
7/06/2022,351.5023568,349.9382,,,
8/06/2022,351.4950533,348.8973,,,
9/06/2022,351.4700852,347.723,,,
10/06/2022,351.4274525,347.5315,,,
11/06/2022,351.3671553,347.45273,,,
12/06/2022,351.2891934,347.76312,,,
13/06/2022,351.2214802,348.00436,,,
14/06/2022,351.1640155,348.1418,,,
15/06/2022,351.1167995,349.05746,,,
16/06/2022,351.0798321,349.1916,,,
17/06/2022,351.0531133,348.92673,,,
18/06/2022,351.0366431,348.52884,,,
19/06/2022,351.0304215,347.74692,,,
20/06/2022,351.0344485,348.05295,,,
21/06/2022,351.0487241,349.57913,,,
22/06/2022,351.0732483,350.84903,,,
23/06/2022,351.1080212,351.46677,,,
24/06/2022,351.1530426,352.67758,,,
25/06/2022,351.2083127,352.71637,,,
26/06/2022,351.2738313,353.33768,,,
27/06/2022,351.3495986,353.9423,,,
28/06/2022,351.4269386,353.63553,,,
29/06/2022,351.5011961,352.66077,,,
30/06/2022,351.5723712,351.8211,,,
1/07/2022,351.6404638,350.941,,,
2/07/2022,351.7054739,350.82187,,,
3/07/2022,351.7674015,349.97272,,,
4/07/2022,351.8262467,350.44742,,,
5/07/2022,351.8820095,350.70114,,,
6/07/2022,351.9239571,350.49207,,,
7/07/2022,351.9628776,349.48703,,,
8/07/2022,351.998771,349.37857,,,
9/07/2022,352.0316373,349.1591,,,
10/07/2022,352.0614766,348.66095,,,
11/07/2022,352.0882888,347.67737,,,
12/07/2022,352.1120739,347.4343,,,
13/07/2022,352.132832,347.29727,,,
14/07/2022,352.1505629,347.05484,,,
15/07/2022,352.1652668,348.60776,,,
16/07/2022,352.1769436,349.38873,,,
17/07/2022,352.1965635,349.86765,,,
18/07/2022,352.2241264,350.68927,,,
19/07/2022,352.2391541,350.17432,,,
20/07/2022,352.2416465,348.97003,,,
21/07/2022,352.2316036,347.92395,,,
22/07/2022,352.2090254,347.85876,,,
23/07/2022,352.304147,347.09988,,,
24/07/2022,352.389143,346.61884,,,
25/07/2022,352.4640134,346.77994,,,
26/07/2022,352.5287581,346.6791,,,
27/07/2022,352.5833772,347.36813,,,
28/07/2022,352.6278707,347.5026,,,
29/07/2022,352.6622385,347.25565,,,
30/07/2022,352.6864807,347.4215,,,
31/07/2022,352.7005973,347.79385,,,
1/08/2022,352.7045882,347.92996,,,
2/08/2022,352.6984536,347.88486,,,
3/08/2022,352.6821932,348.6435,,,
4/08/2022,352.6558073,349.37326,,,
5/08/2022,352.6192957,350.67294,,,
6/08/2022,352.5726585,351.13657,,,
7/08/2022,352.5161277,351.38058,,,
8/08/2022,352.470071,350.80936,,,
9/08/2022,352.4344886,350.95367,,,
10/08/2022,352.4093803,350.9766,,,
11/08/2022,352.3947462,350.91324,,,
12/08/2022,352.3905863,350.589,,,
13/08/2022,352.3969005,351.376,,,
14/08/2022,352.4136889,351.37943,,,
15/08/2022,352.4409515,352.24533,,,
16/08/2022,352.4820031,352.34317,,,
17/08/2022,352.5368436,351.72708,,,
18/08/2022,352.605473,351.8549,,,
19/08/2022,352.6878914,352.66864,,,
20/08/2022,352.7840988,353.48334,,,
21/08/2022,352.8940951,355.18436,,,
22/08/2022,352.9952457,356.26733,,,
23/08/2022,353.0797105,357.93747,,,
24/08/2022,353.1474896,358.32224,,,
25/08/2022,353.198583,358.5896,,,
26/08/2022,353.2329907,358.67044,,,
27/08/2022,353.2507126,357.73904,,,
28/08/2022,353.2517488,357.02164,,,
29/08/2022,353.2360992,356.08377,,,
30/08/2022,353.2037639,355.2814,,,
31/08/2022,353.1547429,354.5849,,,
1/09/2022,353.0980414,354.11578,,,
2/09/2022,353.0336596,353.91025,,,
3/09/2022,352.9615973,353.71747,,,
4/09/2022,352.8818545,353.34308,,,
5/09/2022,352.7944313,352.4315,,,
6/09/2022,352.7525872,352.12485,,,
7/09/2022,352.756322,352.6513,,,
8/09/2022,352.7635252,352.1022,,,
9/09/2022,352.7741968,351.89243,,,
10/09/2022,352.7883369,352.25607,,,
11/09/2022,352.8059455,352.6376,,,
12/09/2022,352.8270224,352.5483,,,
13/09/2022,352.8515678,353.4219,,,
14/09/2022,352.8795816,355.20728,,,
15/09/2022,352.9110638,355.92102,,,
16/09/2022,352.9251542,357.09406,,,
17/09/2022,352.9218526,357.0782,,,
18/09/2022,352.9011592,356.79544,,,
19/09/2022,352.863074,355.98877,,,
20/09/2022,352.8075968,355.15115,,,
21/09/2022,352.7347278,354.09494,,,
22/09/2022,352.6444668,352.92142,,,
23/09/2022,352.6393537,352.74863,,,
24/09/2022,352.6326775,353.21243,,,
25/09/2022,352.6244384,353.87607,,,
26/09/2022,352.6146364,355.11078,,,
27/09/2022,352.6032714,355.8056,,,
28/09/2022,352.5903434,355.73828,,,
29/09/2022,352.5758525,355.61203,,,
30/09/2022,352.5597986,354.6443,,,
1/10/2022,352.5421818,353.8862,,,
2/10/2022,352.523002,353.6259,,,
3/10/2022,352.5218065,352.40024,,,
4/10/2022,352.5385952,351.16064,,,
5/10/2022,352.5733682,350.8582,,,
6/10/2022,352.6261254,351.42007,,,
7/10/2022,352.6968669,351.87866,,,
8/10/2022,352.7855926,353.3144,,,
9/10/2022,352.8923026,354.52798,,,
10/10/2022,353.0169969,353.5827,,,
11/10/2022,353.1596754,353.0563,,,
12/10/2022,353.292425,353.1619,,,
13/10/2022,353.4152457,352.96048,,,
14/10/2022,353.5281374,353.06723,,,
15/10/2022,353.6311002,353.04837,,,
16/10/2022,353.724134,352.99805,,,
17/10/2022,353.8072389,352.88406,,,
18/10/2022,353.8804149,354.3889,,,
19/10/2022,353.9436619,355.755,,,
20/10/2022,353.99698,355.5502,,,
21/10/2022,354.0403692,355.4199,,,
22/10/2022,354.0738295,354.90042,,,
23/10/2022,354.0973608,354.01398,,,
24/10/2022,354.1109632,353.1325,,,
25/10/2022,354.1146366,352.45938,,,
26/10/2022,354.1042448,351.8757,,,
27/10/2022,354.0884635,351.25946,,,
28/10/2022,354.0672929,350.3594,,,
29/10/2022,354.0407329,349.4769,,,
30/10/2022,354.0087835,349.54965,,,
31/10/2022,353.9714447,350.7117,,,
1/11/2022,353.9261301,351.2523,,,
2/11/2022,353.8728397,350.97003,,,
3/11/2022,353.8192348,351.54037,,,
4/11/2022,353.7760482,351.45343,,,
5/11/2022,353.7432797,351.89572,,,
6/11/2022,353.7209295,352.12302,,,
7/11/2022,353.7089975,352.71683,,,
8/11/2022,353.7074837,352.93442,,,
9/11/2022,353.7163881,352.96542,,,
10/11/2022,353.7357107,351.90018,,,
11/11/2022,353.7654516,350.9122,,,
12/11/2022,353.8056106,350.70248,,,
13/11/2022,353.8561879,349.80542,,,
14/11/2022,353.9171834,349.2377,,,
15/11/2022,353.9776269,348.76126,,,
16/11/2022,354.0375185,349.35294,,,
17/11/2022,354.0968582,349.75882,,,
18/11/2022,354.155646,350.33914,,,
19/11/2022,354.2138819,350.64026,,,
20/11/2022,354.2715658,350.71432,,,
21/11/2022,354.3286978,350.67368,,,
22/11/2022,354.3852779,351.255,,,
23/11/2022,354.4413061,352.1036,,,
24/11/2022,354.4967824,352.21213,,,
25/11/2022,354.5517067,353.61612,,,
26/11/2022,354.6060791,354.82574,,,
27/11/2022,354.659596,356.11252,,,
28/11/2022,354.7122574,356.7372,,,
29/11/2022,354.7640633,356.73734,,,
30/11/2022,354.8150138,356.86157,,,
1/12/2022,354.8651087,357.20343,,,
2/12/2022,354.9143482,357.07394,,,
3/12/2022,354.9627321,356.77206,,,
4/12/2022,355.0102606,356.65622,,,
5/12/2022,355.0569335,357.1539,,,
6/12/2022,355.102519,356.99557,,,
7/12/2022,355.1470169,356.6217,,,
8/12/2022,355.1904273,356.1132,,,
9/12/2022,355.2327502,355.56473,,,
